battery_id,cycle,capacity_Ah,voltage_mean_V,voltage_min_V,current_mean_A,temperature_max_C,internal_resistance_ohm,discharge_time_s,is_synthetic_fault,capacity_fade_pct,capacity_delta,rolling_capacity_std,voltage_sag,cycles_to_eol
B0007,11,1.9558,3.7082,2.8623,-1.8698,31.889,0.04997,3543.6,False,1.881302362915771,-0.0033000000000000806,0.01318229873732191,0.8459000000000003,112
B0007,12,1.9706,3.6849,3.0689,-1.9729,31.349,0.04977,3549.8,False,1.1388150303516809,0.014799999999999924,0.007766144474576658,0.6159999999999997,111
B0007,13,1.9693,3.6833,3.0475,-2.0958,30.925,0.04799,3540.0,False,1.2040335122660895,-0.0012999999999998568,0.007288141052421938,0.6358000000000001,110
B0007,14,1.9443,3.6776,3.013,-2.022,33.657,0.05244,3500.2,False,2.4582350875432812,-0.025000000000000133,0.010766011331964904,0.6646000000000001,109
B0007,15,1.9484,3.6836,2.8096,-1.9708,31.402,0.0511,3446.2,False,2.2525460291978217,0.0040999999999999925,0.011943910582384514,0.8740000000000001,108
B0007,16,1.952,3.708,3.1031,-1.9092,31.407,0.05139,3512.6,False,2.071941002357902,0.0036000000000000476,0.012211347182026907,0.6049000000000002,107
B0007,17,1.9458,3.6896,2.9374,-1.9576,33.703,0.05108,3526.8,False,2.382982993026639,-0.006199999999999983,0.010123882654396737,0.7522000000000002,106
B0007,18,1.9366,3.7058,3.0176,-1.9455,34.591,0.05102,3420.1,False,2.844529172728638,-0.009199999999999875,0.005730794011303592,0.6882000000000001,105
B0007,19,1.935,3.7149,3.1074,-1.9876,33.399,0.05227,3519.6,False,2.9247980735463863,-0.0016000000000000458,0.007439623646394533,0.6074999999999999,104
B0007,20,1.9466,3.7224,2.9674,-1.9547,32.013,0.04987,3555.0,False,2.3428485426177703,0.011600000000000055,0.007186097689288188,0.7549999999999999,103
B0007,21,1.9364,3.7066,3.1018,-2.0293,32.393,0.05414,3502.2,False,2.854562785330872,-0.010200000000000209,0.005627788197861907,0.6048,102
B0007,22,1.914,3.6828,2.8251,-2.0107,30.716,0.05551,3465.7,False,3.978327396779213,-0.022399999999999975,0.01195708994697263,0.8576999999999999,101
B0007,23,1.9273,3.6817,2.9814,-2.0271,33.585,0.05254,3476.4,False,3.3110921587317543,0.01330000000000009,0.012119323413458078,0.7003000000000004,100
B0007,24,1.9263,3.6854,3.0481,-2.0435,31.577,0.04823,3485.8,False,3.3612602217428456,-0.001000000000000112,0.01218018883269027,0.6373000000000002,99
B0007,25,1.928,3.6988,2.9754,-2.016,33.219,0.05135,3455.8,False,3.2759745146239916,0.0017000000000000348,0.008017792713708055,0.7233999999999998,98
B0007,26,1.9155,3.7277,3.058,-1.975,30.828,0.05147,3434.8,False,3.903075302262582,-0.012499999999999956,0.006866367307389551,0.6697000000000002,97
B0007,27,1.8946,3.692,3.0106,-2.105,33.472,0.05498,3455.0,False,4.9515878191943035,-0.02089999999999992,0.0142180519059393,0.6814,96
B0007,28,1.9159,3.6883,2.8004,-1.9159,33.638,0.0498,3454.7,False,3.8830080770581477,0.021299999999999875,0.013306877920834119,0.8879000000000001,95
B0007,29,1.9136,3.6508,2.9643,-1.8864,33.158,0.05468,3449.9,False,3.9983946219836475,-0.0022999999999999687,0.012012784856143094,0.6864999999999997,94
B0007,30,1.9053,3.6934,2.9648,-2.0482,33.834,0.05464,3399.8,False,4.414789544975672,-0.008299999999999974,0.009111366527583948,0.7286000000000001,93
B0007,31,1.9126,3.6852,2.9127,-1.977,33.519,0.05191,3485.0,False,4.048562684994728,0.007300000000000084,0.008674387586451105,0.7725,92
B0007,32,1.9029,3.6979,2.844,-1.8921,33.053,0.05337,3377.0,False,4.535192896202278,-0.009700000000000042,0.005634980035455203,0.8539000000000003,91
B0007,33,1.8884,3.708,2.9897,-2.0957,33.708,0.05114,3441.5,False,5.262629809863039,-0.014499999999999957,0.010134248862149309,0.7183000000000002,90
B0007,34,1.8927,3.688,3.0142,-2.0449,31.651,0.05175,3431.6,False,5.046907138915369,0.0042999999999999705,0.009777371835006245,0.6738,89
B0007,35,1.8771,3.6482,2.8639,-2.0301,32.345,0.04874,3358.4,False,5.829528921888327,-0.015600000000000058,0.013611502488703152,0.7843,88
B0007,36,1.8872,3.7017,2.8563,-1.9171,31.992,0.05089,3443.1,False,5.322831485476353,0.010099999999999998,0.009353234734570183,0.8454000000000002,87
B0007,37,1.8863,3.6719,2.9863,-1.9323,34.149,0.05064,3394.0,False,5.367982742186328,-0.0008999999999999009,0.005718653687710824,0.6856,86
B0007,38,1.8819,3.6626,2.9482,-1.9997,33.849,0.05478,3377.6,False,5.588722219435116,-0.0044000000000001815,0.0058700936960127195,0.7143999999999999,85
B0007,39,1.8757,3.6946,2.888,-1.9706,32.658,0.05055,3347.6,False,5.899764210103853,-0.006199999999999983,0.005210374266784152,0.8066,84
B0007,40,1.8892,3.6803,3.0113,-2.0257,32.956,0.057,3368.9,False,5.222495359454172,0.013500000000000068,0.005381728346913122,0.669,83
B0007,41,1.8526,3.7036,3.0357,-2.001,32.298,0.05348,3306.2,False,7.058646465659968,-0.036599999999999966,0.014631233714214311,0.6678999999999999,82
B0007,42,1.8667,3.689,2.9824,-2.035,32.453,0.04981,3347.3,False,6.35127677720363,0.014100000000000001,0.014182277673207396,0.7065999999999999,81
B0007,43,1.8665,3.672,2.8041,-2.001,32.145,0.05405,3402.8,False,6.361310389805852,-0.00019999999999997797,0.013480838252866736,0.8679000000000001,80
B0007,44,1.8576,3.6883,3.0339,-1.9817,34.42,0.05387,3290.4,False,6.807806150604534,-0.00890000000000013,0.014033424386084578,0.6543999999999999,79
B0007,45,1.8636,3.7042,2.8748,-1.9502,32.128,0.04976,3358.8,False,6.506797772538009,0.006000000000000005,0.006140439723663931,0.8294000000000001,78
B0007,46,1.8384,3.671,3.0034,-2.0955,31.69,0.05117,3307.2,False,7.771032960417401,-0.02519999999999989,0.01185381795034613,0.6675999999999997,77
B0007,47,1.8492,3.7054,2.8958,-1.9752,33.051,0.0538,3302.6,False,7.229217879897664,0.01079999999999992,0.011425322752550416,0.8096000000000001,76
B0007,48,1.8583,3.6565,3.0348,-1.9407,33.061,0.05248,3356.9,False,6.77268850649676,0.009100000000000108,0.009853019841649819,0.6216999999999997,75
B0007,49,1.8179,3.6787,2.8389,-2.0025,33.799,0.05349,3238.1,False,8.799478252144688,-0.04039999999999999,0.01814736895530411,0.8397999999999999,74
B0007,50,1.842,3.6777,2.9997,-1.9919,33.987,0.05099,3320.9,False,7.590427933577482,0.02410000000000001,0.015064627443117583,0.6780000000000004,73
B0007,51,1.8532,3.6433,2.8357,-2.0293,32.51,0.05113,3330.7,False,7.028545627853311,0.011199999999999877,0.01582172556960634,0.8075999999999999,72
B0007,52,1.8556,3.653,2.8311,-2.0651,34.594,0.05196,3339.3,False,6.908142276626705,0.0023999999999999577,0.01657633855831668,0.8218999999999999,71
B0007,53,1.83,3.6556,2.8245,-1.8771,34.412,0.05169,3313.4,False,8.192444689710532,-0.025599999999999845,0.015887668173773253,0.8311000000000002,70
B0007,54,1.8226,3.6379,2.9392,-1.942,34.111,0.05261,3275.7,False,8.563688355992582,-0.007400000000000073,0.014335689728782823,0.6987000000000001,69
B0007,55,1.8353,3.6831,3.0746,-2.081,33.102,0.05545,3267.6,False,7.92655395575178,0.012699999999999934,0.01449372277918711,0.6084999999999998,68
B0007,56,1.831,3.6813,2.8775,-1.9564,32.319,0.05015,3279.8,False,8.142276626699452,-0.0042999999999999705,0.012441462936484625,0.8037999999999998,67
B0007,57,1.8304,3.6637,2.82,-2.0911,34.77,0.05504,3317.8,False,8.172377464506098,-0.0005999999999999339,0.004580174669148874,0.8437000000000001,66
B0007,58,1.8281,3.6857,2.8928,-2.0082,32.604,0.05871,3307.2,False,8.287764009431598,-0.0022999999999999687,0.004644028423676184,0.7929000000000004,65
B0007,59,1.8106,3.6809,2.9494,-1.9248,32.475,0.05479,3291.1,False,9.165705112125622,-0.01750000000000007,0.00957324396429482,0.7315,64
B0007,60,1.816,3.6743,2.9613,-2.0028,32.528,0.05278,3313.1,False,8.894797571865753,0.005400000000000071,0.009317832365947533,0.7130000000000001,63
B0007,61,1.8079,3.6555,2.8572,-1.945,33.828,0.05496,3246.5,False,9.301158882255557,-0.008099999999999996,0.010182583169308795,0.7982999999999998,62
B0007,62,1.8116,3.6589,2.9344,-1.9515,34.005,0.0518,3235.2,False,9.11553704911453,0.0037000000000000366,0.007965739137072204,0.7244999999999999,61
B0007,63,1.8038,3.7051,2.9678,-1.9861,31.801,0.05266,3235.9,False,9.506847940601016,-0.007800000000000029,0.0045212830037363195,0.7372999999999998,60
B0007,64,1.7954,3.6586,3.0583,-2.0268,31.765,0.05565,3254.3,False,9.928259669894146,-0.008399999999999963,0.007870069885323063,0.6002999999999998,59
B0007,65,1.8049,3.6399,3.0326,-1.9662,32.139,0.05392,3245.3,False,9.451663071288818,0.009499999999999842,0.006024699162602637,0.6073,58
B0007,66,1.8117,3.7103,2.9272,-1.8753,32.214,0.05573,3290.3,False,9.110520242813426,0.006800000000000139,0.006725102229696315,0.7831000000000001,57
B0007,67,1.7802,3.6769,2.9617,-1.9723,33.549,0.05679,3206.7,False,10.69081422766267,-0.031500000000000083,0.012096900429442834,0.7151999999999998,56
B0007,68,1.7854,3.6897,3.0724,-1.9634,32.623,0.0522,3196.7,False,10.429940300005015,0.0052000000000000934,0.01310446488796268,0.6173000000000002,55
B0007,69,1.7777,3.6824,2.9455,-2.0078,34.765,0.05718,3207.2,False,10.816234385190393,-0.00770000000000004,0.015344282322736366,0.7368999999999999,54
B0007,70,1.7726,3.6974,3.0951,-1.9937,33.025,0.05277,3146.6,False,11.072091506546933,-0.0051000000000001044,0.01534428232273595,0.6023000000000001,53
B0007,71,1.784,3.6519,2.9424,-2.0543,32.039,0.05534,3257.1,False,10.50017558822054,0.011400000000000077,0.005129522394903193,0.7094999999999998,52
B0007,72,1.7752,3.6777,2.9362,-2.0339,32.275,0.05071,3198.8,False,10.941654542718116,-0.008800000000000141,0.005546350151208531,0.7415000000000003,51
B0007,73,1.749,3.6359,2.7914,-2.0416,33.903,0.05563,3175.0,False,12.256057793608587,-0.02619999999999978,0.013375724279447046,0.8445,50
B0007,74,1.7758,3.6892,2.8266,-1.9848,33.857,0.05477,3184.5,False,10.911553704911459,0.026799999999999935,0.01318832817303953,0.8626,49
B0007,75,1.7618,3.6479,3.0008,-2.0047,32.766,0.05344,3135.0,False,11.61390658706668,-0.014000000000000012,0.013796666263985012,0.6471,48
B0007,76,1.7718,3.6673,2.9045,-1.9596,32.809,0.05175,3219.9,False,11.1122259569558,0.010000000000000009,0.011383848206989388,0.7627999999999999,47
B0007,77,1.7535,3.6548,3.0164,-1.9429,33.499,0.05253,3172.6,False,12.030301510058694,-0.018299999999999983,0.011478762999546841,0.6383999999999999,46
B0007,78,1.7509,3.7004,2.8379,-2.1118,33.852,0.05887,3198.9,False,12.160738473887534,-0.0026000000000001577,0.010944085160476744,0.8625000000000003,45
B0007,79,1.7709,3.6452,3.027,-2.0361,33.599,0.05204,3168.3,False,11.157377213665786,0.020000000000000018,0.009624292181753627,0.6181999999999999,44
B0007,80,1.7427,3.6794,2.9147,-1.9862,32.193,0.05452,3114.5,False,12.572116590578442,-0.028200000000000003,0.012860715376671533,0.7646999999999999,43
B0007,81,1.755,3.6868,2.8381,-2.0378,30.73,0.05137,3201.7,False,11.955049415542074,0.012299999999999978,0.010275699489560187,0.8487,42
B0007,82,1.7392,3.6459,3.0126,-1.9367,33.589,0.05463,3126.6,False,12.747704811117245,-0.015799999999999814,0.012423888280234203,0.6333000000000002,41
B0007,83,1.7424,3.6934,3.0098,-1.9637,34.715,0.05281,3158.9,False,12.587167009481771,0.0031999999999998696,0.013129089838969703,0.6836000000000002,40
B0007,84,1.734,3.6098,2.8675,-2.0509,34.127,0.05555,3126.8,False,13.0085787387749,-0.008399999999999963,0.007734856171883429,0.7422999999999997,39
B0007,85,1.7533,3.6376,2.9242,-1.9848,32.744,0.05499,3108.0,False,12.040335122660917,0.019300000000000095,0.00908361161651731,0.7134,38
B0007,86,1.7448,3.6481,2.8628,-2.0016,34.559,0.055,3139.7,False,12.466763658255164,-0.008500000000000174,0.007155277772366656,0.7852999999999999,37
B0007,87,1.7217,3.6606,2.9264,-2.0392,33.545,0.05435,3168.1,False,13.625645913811269,-0.0230999999999999,0.01197593420154427,0.7342,36
B0007,88,1.7235,3.6894,2.8949,-1.987,32.337,0.05464,3108.7,False,13.535343400391309,0.0018000000000000238,0.013601580790470996,0.7945000000000002,35
B0007,89,1.7372,3.665,2.8857,-1.968,35.204,0.05514,3198.6,False,12.848040937139416,0.013700000000000045,0.013590989662261946,0.7793000000000001,34
B0007,90,1.7133,3.6417,2.9871,-1.8834,34.54,0.05507,3121.4,False,14.047057643104399,-0.023900000000000032,0.012677341992692787,0.6546000000000003,33
B0007,91,1.7219,3.6976,2.8369,-2.0133,33.206,0.05161,3131.3,False,13.615612301209056,0.008599999999999941,0.008624499985487978,0.8607,32
B0007,92,1.7092,3.6712,3.037,-2.0177,33.324,0.05605,3106.2,False,14.252746701449858,-0.012699999999999934,0.01081697739665182,0.6341999999999999,31
B0007,93,1.7031,3.6428,2.8788,-1.9811,31.737,0.05349,3110.6,False,14.558771885817489,-0.006099999999999994,0.013226601982356093,0.7639999999999998,30
B0007,94,1.7097,3.6412,2.9241,-1.9993,34.478,0.05309,3052.2,False,14.22766266994432,0.006599999999999939,0.006900579685769259,0.7170999999999998,29
B0007,95,1.7052,3.6538,2.851,-2.0615,34.126,0.05808,3084.0,False,14.453418953494202,-0.0044999999999999485,0.0072943128531511815,0.8028,28
B0007,96,1.7008,3.6532,2.8398,-2.0036,35.055,0.05575,3034.7,False,14.67415843074299,-0.0043999999999999595,0.0038477266014666353,0.8134000000000001,27
B0007,97,1.6913,3.6577,2.9759,-1.9757,34.375,0.05795,3087.1,False,15.150755029348318,-0.009500000000000064,0.006831324908070404,0.6818,26
B0007,98,1.7031,3.6368,2.8743,-2.0038,33.33,0.05366,3052.3,False,14.558771885817489,0.011800000000000033,0.006831324908070404,0.7625000000000002,25
B0007,99,1.6852,3.6393,3.0265,-1.9411,34.088,0.06124,3038.5,False,15.456780213715948,-0.017900000000000027,0.008522734303004344,0.6128,24
B0007,100,1.684,3.6527,2.9617,-1.9782,35.973,0.05463,3056.9,False,15.516981889329262,-0.0012000000000000899,0.008767953010799748,0.6909999999999998,23
B0007,101,1.6858,3.6214,2.8079,-1.9366,33.028,0.05627,2982.7,False,15.426679375909302,0.0018000000000000238,0.0079042393688186,0.8134999999999999,22
B0007,102,1.668,3.6712,3.0153,-2.0554,34.221,0.0556,2988.3,False,16.319670897506654,-0.017800000000000038,0.012430285596057999,0.6558999999999999,21
B0007,103,1.6849,3.6295,2.7402,-1.9923,34.86,0.05878,3012.8,False,15.471830632619277,0.016900000000000137,0.007619186308232242,0.8893,20
B0007,104,1.6837,3.6369,3.0139,-2.0567,35.226,0.05501,3091.1,False,15.53203230823258,-0.0012000000000000899,0.007469069553803367,0.6229999999999998,19
B0007,105,1.6771,3.6312,3.0192,-1.9609,34.99,0.05632,3020.1,False,15.86314152410575,-0.006599999999999939,0.007478301946267461,0.6120000000000001,18
B0007,106,1.6756,3.654,2.9065,-2.0406,34.181,0.05892,3064.6,False,15.938393618622392,-0.0015000000000000568,0.006829568068299837,0.7475,17
B0007,107,1.6727,3.6567,2.9702,-2.0333,33.81,0.0549,2973.4,False,16.083881001354538,-0.0028999999999999027,0.005281098370561156,0.6864999999999997,16
B0007,108,1.6651,3.6535,2.887,-1.9727,34.252,0.05781,2996.0,False,16.4651582802388,-0.007600000000000051,0.0067755442585471564,0.7665000000000002,15
B0007,109,1.6628,3.6349,2.8401,-1.9666,33.354,0.05685,2974.3,False,16.5805448251643,-0.0022999999999999687,0.006378322663484363,0.7948,14
B0007,110,1.6503,3.625,2.9195,-1.9467,34.636,0.06094,2964.8,False,17.207645612802892,-0.012499999999999956,0.009901262545731211,0.7054999999999998,13
B0007,111,1.6827,3.6479,2.9637,-2.0199,34.276,0.05802,3025.5,False,15.58220037124366,0.032399999999999984,0.01202838309996425,0.6842000000000001,12
B0007,112,1.667,3.6548,2.8125,-2.0454,34.416,0.05639,2982.4,False,16.369838960517736,-0.015700000000000047,0.01158175288976161,0.8422999999999998,11
B0007,113,1.6384,3.6992,2.9437,-2.0728,33.471,0.05713,2965.5,False,17.804645562634825,-0.02859999999999996,0.016826259239637355,0.7554999999999996,10
B0007,114,1.6486,3.6608,2.9642,-1.983,33.233,0.05579,2939.9,False,17.292931319921735,0.010199999999999987,0.01747212064975145,0.6966000000000001,9
B0007,115,1.628,3.6655,2.9618,-1.9512,34.271,0.05899,2877.6,False,18.326393417950136,-0.020600000000000174,0.02199768169602099,0.7037,8
B0007,116,1.6454,3.6503,2.9037,-1.981,33.141,0.0541,2940.3,False,17.45346912155722,0.017400000000000082,0.0143920811559492,0.7465999999999999,7
B0007,117,1.6393,3.6597,3.0359,-2.0491,33.441,0.0565,2909.8,False,17.75949430592485,-0.006099999999999994,0.007908097116209866,0.6238000000000001,6
B0007,118,1.6163,3.626,2.797,-2.059,34.187,0.05979,2870.2,False,18.913359755179847,-0.02299999999999991,0.013313038721471118,0.8289999999999997,5
B0007,119,1.6253,3.6643,2.8531,-2.0287,35.412,0.05688,2958.7,False,18.46184718808007,0.008999999999999897,0.011551320270833644,0.8111999999999999,4
B0007,120,1.6285,3.6374,3.0273,-1.984,35.25,0.05633,2932.6,False,18.301309386444586,0.0032000000000000917,0.011522499728764261,0.6101000000000001,3
B0007,121,1.6152,3.6564,3.0293,-1.9492,34.775,0.05506,2943.5,False,18.968544624492058,-0.01330000000000009,0.009855556808184666,0.6271,2
B0007,122,1.6297,3.6645,2.7746,-1.9957,32.56,0.05372,2941.1,False,18.241107710831294,0.014499999999999957,0.006822023160276522,0.8898999999999999,1
B0007,123,1.593,3.6207,2.9439,-1.9692,32.989,0.05724,2912.6,False,20.082275623338187,-0.036699999999999955,0.015270003274372137,0.6767999999999996,0
B0007,124,1.4063,3.6013,2.5899,-1.9451,39.623,0.0641,2505.8,True,29.44865298750815,-0.18669999999999987,0.09520111869090189,1.0114,0
B0007,125,1.5846,3.6429,2.9126,-1.9832,33.649,0.05561,2878.4,False,20.503687352631317,0.1782999999999999,0.09090804694854665,0.7303000000000002,0
B0007,126,1.5754,3.6593,2.9074,-2.0703,35.514,0.05775,2846.0,False,20.96523353233333,-0.009200000000000097,0.08716206170117327,0.7519,0
B0007,127,1.4419,3.5988,2.6733,-1.9946,39.86,0.06018,2607.3,True,27.662669944313457,-0.13349999999999995,0.08887959833392038,0.9255000000000004,0
B0007,128,1.5291,3.6286,2.827,-2.0409,35.907,0.05876,2747.1,False,23.288014849746663,0.08719999999999994,0.07994712627730267,0.8016000000000001,0
B0007,129,1.5444,3.5933,2.9817,-1.9519,32.624,0.05758,2768.0,False,22.52044348567702,0.015300000000000091,0.05675180173350515,0.6116000000000001,0
B0007,130,1.5572,3.6489,2.8489,-1.9348,33.916,0.06087,2762.1,False,21.878292279135113,0.012799999999999923,0.05188925707696207,0.7999999999999998,0
B0007,131,1.542,3.6232,2.815,-2.0109,35.025,0.05817,2792.3,False,22.640846836903627,-0.01519999999999988,0.046376146886077545,0.8082000000000003,0
B0007,132,1.517,3.64,2.991,-2.003,34.457,0.05996,2747.1,False,23.89504841218081,-0.025000000000000133,0.015376865740425781,0.649,0
B0007,133,1.535,3.649,2.963,-1.8456,35.306,0.06027,2784.1,False,22.992023277981243,0.018000000000000016,0.014742184370000353,0.6859999999999999,0
B0007,134,1.4959,3.6155,2.7321,-1.9676,34.851,0.06036,2725.2,False,24.95359454171475,-0.03909999999999991,0.02365886725942425,0.8834,0
B0007,135,1.5061,3.6227,2.8006,-1.9432,35.737,0.05666,2701.6,False,24.44188029900166,0.010199999999999987,0.019292615167442462,0.8220999999999998,0
B0007,136,1.4907,3.6392,2.7889,-1.9858,35.641,0.06031,2663.0,False,25.21446846937241,-0.01540000000000008,0.01771222741495281,0.8503000000000003,0
B0007,137,1.478,3.6221,2.8703,-2.0943,34.735,0.06055,2651.9,False,25.85160286961321,-0.012699999999999934,0.0214651578144441,0.7518000000000002,0
B0007,138,1.4697,3.6302,2.9606,-2.0814,34.834,0.06213,2696.1,False,26.267997792605225,-0.008299999999999974,0.014423661116338235,0.6696,0
B0007,139,1.4715,3.5914,2.7937,-1.9872,35.348,0.06165,2621.2,False,26.177695279185276,0.0018000000000000238,0.015222023518539103,0.7977000000000003,0
B0007,140,1.4559,3.6268,2.7803,-2.0403,34.919,0.05547,2602.0,False,26.960317062158236,-0.015600000000000058,0.012685740025672026,0.8464999999999998,0
B0007,141,1.4416,3.5958,2.8991,-2.0028,33.091,0.0616,2567.0,False,27.677720363216785,-0.01429999999999998,0.014576796630224308,0.6967000000000003,0
B0007,142,1.4432,3.5908,2.7272,-2.0142,35.644,0.06139,2590.1,False,27.597451462399036,0.0016000000000000458,0.01412823414298135,0.8636000000000004,0
B0007,143,1.4145,3.5826,2.8149,-2.0004,34.904,0.06296,2537.8,False,29.03727487081723,-0.028699999999999948,0.021009117068522373,0.7676999999999996,0
B0007,144,1.4118,3.6062,3.0001,-1.9838,37.408,0.06043,2539.0,False,29.172728640947177,-0.0027000000000001467,0.019321620014865558,0.6060999999999996,0
B0007,145,1.4173,3.6121,2.7742,-2.0775,34.986,0.05951,2499.3,False,28.896804294386193,0.00550000000000006,0.015396980223369675,0.8378999999999999,0
B0007,146,1.3966,3.5885,2.8228,-1.9699,34.716,0.06155,2458.1,False,29.9352831987157,-0.02069999999999994,0.016848353035202556,0.7656999999999998,0
B0007,147,1.3912,3.6167,2.8474,-2.0357,36.705,0.05915,2466.7,False,30.206190738975568,-0.005400000000000071,0.011625274190263232,0.7692999999999999,0
B0007,148,1.3948,3.6426,2.98,-2.002,33.436,0.05806,2514.4,False,30.02558571213565,0.0036000000000000476,0.011480331005628409,0.6625999999999999,0
B0007,149,1.3756,3.5842,2.7567,-1.9942,36.691,0.06276,2513.0,False,30.98881252194854,-0.019200000000000106,0.014921796138494224,0.8275000000000001,0
B0007,150,1.3708,3.6033,2.7879,-2.0489,38.589,0.06333,2478.9,False,31.229619224401752,-0.0047999999999999154,0.011788129622580726,0.8153999999999999,0
B0007,151,1.3676,3.6427,2.8305,-2.0803,37.198,0.06197,2464.8,False,31.390157026037237,-0.0032000000000000917,0.012270289320091627,0.8122000000000003,0
B0007,152,1.3411,3.6117,2.8487,-1.995,35.669,0.06703,2473.4,False,32.71961069583104,-0.026499999999999968,0.019287353369468227,0.7629999999999999,0
B0007,153,1.3459,3.6032,2.8735,-1.9447,35.596,0.06224,2452.0,False,32.47880399337782,0.0048000000000001375,0.015601121754499512,0.7297000000000002,0
B0007,154,1.3316,3.599,2.8569,-1.9648,37.951,0.06481,2440.7,False,33.19620729443636,-0.014300000000000201,0.017082008078639434,0.7421000000000002,0
B0007,155,1.3201,3.6027,2.9117,-2.0114,36.852,0.0638,2333.7,False,33.77314001906386,-0.011499999999999844,0.017722951221472195,0.6909999999999998,0
B0007,156,1.3069,3.5684,2.8244,-1.8968,37.521,0.06007,2395.1,False,34.43535845081021,-0.0132000000000001,0.015861336639724274,0.7440000000000002,0
B0007,157,1.321,3.5672,2.8115,-1.9452,36.624,0.06096,2396.1,False,33.72798876235389,0.014100000000000001,0.014559704667288115,0.7557,0
B0007,158,1.2818,3.5878,2.7745,-1.9991,35.81,0.06614,2336.5,False,35.694576832388506,-0.0391999999999999,0.019160036534375858,0.8132999999999999,0
B0007,159,1.3078,3.6137,2.8688,-1.9634,36.419,0.06402,2347.0,False,34.39020719410023,0.026000000000000023,0.015826781100356683,0.7449000000000003,0
B0007,160,1.2742,3.572,2.8753,-1.9879,37.796,0.06443,2323.6,False,36.07585411127276,-0.033600000000000074,0.01957391120850883,0.6966999999999999,0
B0007,161,1.2886,3.5887,2.7511,-2.0122,37.59,0.0655,2283.8,False,35.35343400391311,0.014399999999999968,0.019281908619184468,0.8375999999999997,0
B0007,162,1.271,3.6236,2.7898,-1.9776,36.92,0.06251,2303.1,False,36.23639191290825,-0.01760000000000006,0.014621627816305554,0.8338000000000001,0
B0007,163,1.247,3.5745,2.6752,-1.9822,36.214,0.06595,2242.8,False,37.440425425174325,-0.0239999999999998,0.022496933124284867,0.8993000000000002,0
B0007,164,1.2526,3.601,2.7204,-1.998,36.172,0.06178,2227.1,False,37.15948427231225,0.005599999999999827,0.016891181130948944,0.8805999999999998,0
B0007,165,1.2597,3.5967,2.8984,-2.077,36.33,0.06793,2261.9,False,36.80329102493353,0.007100000000000106,0.01651792965230574,0.6982999999999997,0
B0007,166,1.2487,3.5943,2.8982,-2.0668,37.446,0.06436,2273.5,False,37.3551397180555,-0.01100000000000012,0.009802295649413467,0.6960999999999999,0
B0007,167,1.219,3.5864,2.8182,-2.0077,37.091,0.06509,2174.7,False,38.845131189484775,-0.029699999999999838,0.015546221405810957,0.7681999999999998,0
B0007,168,1.2347,3.6062,2.8265,-1.9716,35.849,0.06294,2253.6,False,38.05749260021071,0.015699999999999825,0.01618959542417571,0.7797000000000001,0
B0008,1,2.0034,3.684,3.0684,-1.9943,30.724,0.04959,3647.5,False,0.0,0.0,0.0,0.6156000000000001,107
B0008,2,2.0119,3.7161,3.0531,-1.9755,32.779,0.05121,3645.0,False,-0.42427872616550566,0.00849999999999973,0.0060104076400854635,0.6629999999999998,106
B0008,3,1.9964,3.698,3.0808,-2.0949,32.361,0.05044,3610.2,False,0.34940600978337066,-0.015499999999999847,0.007762087348129876,0.6172,105
B0008,4,1.977,3.7094,3.0461,-1.9961,32.077,0.05108,3619.5,False,1.3177598083258468,-0.019399999999999862,0.01486839489207432,0.6633,104
B0008,5,1.9777,3.7007,2.997,-2.0274,32.084,0.05314,3613.9,False,1.2828192073475075,0.0006999999999999229,0.015545320839403591,0.7037,103
B0008,6,1.99,3.691,2.8696,-2.0214,31.489,0.04665,3623.8,False,0.6688629330138807,0.012299999999999978,0.014483266206211721,0.8213999999999997,102
B0008,7,1.9928,3.7473,2.8616,-1.9271,32.114,0.05176,3537.5,False,0.5291005291005346,0.0027999999999999137,0.008905728493503252,0.8856999999999999,101
B0008,8,1.9953,3.715,2.8894,-1.9677,31.262,0.04893,3577.7,False,0.40431266846361336,0.0025000000000001688,0.008617598273300746,0.8255999999999997,100
B0008,9,1.9597,3.7112,2.9059,-2.0351,32.59,0.05027,3537.3,False,2.1812918039333162,-0.035600000000000076,0.014724639214595268,0.8052999999999999,99
B0008,10,1.9696,3.6778,2.8175,-2.0032,34.205,0.0507,3517.4,False,1.687131875811121,0.00990000000000002,0.01586842777341212,0.8603000000000001,98
B0008,11,1.9857,3.7105,2.8699,-1.9405,31.433,0.05003,3569.1,False,0.8834980533093728,0.016100000000000003,0.01540087659842769,0.8406000000000002,97
B0008,12,1.9581,3.6884,2.8425,-1.9881,30.905,0.04773,3574.5,False,2.261156034740941,-0.02760000000000007,0.01633040109733989,0.8459000000000003,96
B0008,13,1.9677,3.6822,2.8101,-2.0739,33.617,0.04986,3582.8,False,1.7819706498951815,0.009600000000000053,0.010985353885970219,0.8721000000000001,95
B0008,14,1.9667,3.7236,2.8849,-1.9573,32.919,0.05191,3550.5,False,1.8318857941499567,-0.001000000000000112,0.010043306228528564,0.8386999999999998,94
B0008,15,1.9614,3.7325,2.9174,-1.9998,32.246,0.05158,3517.7,False,2.096436058700213,-0.00529999999999986,0.010684193933095833,0.8150999999999997,93
B0008,16,1.9645,3.6913,2.9561,-1.9995,31.113,0.04724,3540.2,False,1.941699111510442,0.0030999999999998806,0.0039461373518929425,0.7351999999999999,92
